continent,iso_code,location,year,month,weekday,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate,stringency_index,gdp_percentage_change
Europe,FIN,Finland,2020,8,5,2020-08-29,8049.0,7.0,335.0,0.0,1452.7,1.263,60.461,0.0,1.19,32.41,
Europe,FIN,Finland,2020,8,6,2020-08-30,8077.0,28.0,335.0,0.0,1457.753,5.053,60.461,0.0,1.2,32.41,
Europe,FIN,Finland,2020,8,0,2020-08-31,8086.0,9.0,336.0,1.0,1459.378,1.624,60.642,0.18,1.21,32.41,
Europe,FIN,Finland,2020,9,1,2020-09-01,8142.0,56.0,336.0,0.0,1469.485,10.107,60.642,0.0,1.23,32.41,
Europe,FIN,Finland,2020,9,2,2020-09-02,8161.0,19.0,336.0,0.0,1472.914,3.429,60.642,0.0,1.24,32.41,
Europe,FIN,Finland,2020,9,3,2020-09-03,8200.0,39.0,336.0,0.0,1479.953,7.039,60.642,0.0,1.25,32.41,
Europe,FIN,Finland,2020,9,4,2020-09-04,8225.0,25.0,336.0,0.0,1484.465,4.512,60.642,0.0,1.25,32.41,
Europe,FIN,Finland,2020,9,5,2020-09-05,8261.0,36.0,336.0,0.0,1490.962,6.497,60.642,0.0,1.26,32.41,
Europe,FIN,Finland,2020,9,6,2020-09-06,8291.0,30.0,336.0,0.0,1496.376,5.414,60.642,0.0,1.27,32.41,
Europe,FIN,Finland,2020,9,0,2020-09-07,8327.0,36.0,336.0,0.0,1502.874,6.497,60.642,0.0,1.28,32.41,
Europe,FIN,Finland,2020,9,1,2020-09-08,8337.0,10.0,336.0,0.0,1504.679,1.805,60.642,0.0,1.29,32.41,
Europe,FIN,Finland,2020,9,2,2020-09-09,8430.0,93.0,337.0,1.0,1521.463,16.785,60.822,0.18,1.31,32.41,
Europe,FIN,Finland,2020,9,3,2020-09-10,8469.0,39.0,337.0,0.0,1528.502,7.039,60.822,0.0,1.3,32.41,
Europe,FIN,Finland,2020,9,4,2020-09-11,8512.0,43.0,337.0,0.0,1536.263,7.761,60.822,0.0,1.3,32.41,
Europe,FIN,Finland,2020,9,5,2020-09-12,8557.0,45.0,337.0,0.0,1544.385,8.122,60.822,0.0,1.31,32.41,
Europe,FIN,Finland,2020,9,6,2020-09-13,8580.0,23.0,337.0,0.0,1548.536,4.151,60.822,0.0,1.31,32.41,
Europe,FIN,Finland,2020,9,0,2020-09-14,8627.0,47.0,337.0,0.0,1557.018,8.483,60.822,0.0,1.32,32.41,
Europe,FIN,Finland,2020,9,1,2020-09-15,8725.0,98.0,339.0,2.0,1574.706,17.687,61.183,0.361,1.33,32.41,
Europe,FIN,Finland,2020,9,2,2020-09-16,8750.0,25.0,339.0,0.0,1579.218,4.512,61.183,0.0,1.32,32.41,
Europe,FIN,Finland,2020,9,3,2020-09-17,8799.0,49.0,339.0,0.0,1588.061,8.844,61.183,0.0,1.33,32.41,
Europe,FIN,Finland,2020,9,4,2020-09-18,8858.0,59.0,339.0,0.0,1598.71,10.648,61.183,0.0,1.33,32.41,
Europe,FIN,Finland,2020,9,5,2020-09-19,8922.0,64.0,339.0,0.0,1610.261,11.551,61.183,0.0,1.34,32.41,
Europe,FIN,Finland,2020,9,6,2020-09-20,8980.0,58.0,339.0,0.0,1620.729,10.468,61.183,0.0,1.35,32.41,
Europe,FIN,Finland,2020,9,0,2020-09-21,9046.0,66.0,341.0,2.0,1632.64,11.912,61.544,0.361,1.35,32.41,
Europe,FIN,Finland,2020,9,1,2020-09-22,9195.0,149.0,341.0,0.0,1659.532,26.892,61.544,0.0,1.36,32.41,
Europe,FIN,Finland,2020,9,2,2020-09-23,9288.0,93.0,343.0,2.0,1676.317,16.785,61.905,0.361,1.36,32.41,
Europe,FIN,Finland,2020,9,3,2020-09-24,9379.0,91.0,343.0,0.0,1692.741,16.424,61.905,0.0,1.35,32.41,
Europe,FIN,Finland,2020,9,4,2020-09-25,9484.0,105.0,343.0,0.0,1711.692,18.951,61.905,0.0,1.35,32.41,
Europe,FIN,Finland,2020,9,5,2020-09-26,9577.0,93.0,343.0,0.0,1728.476,16.785,61.905,0.0,1.34,32.41,
Europe,FIN,Finland,2020,9,6,2020-09-27,9682.0,105.0,343.0,0.0,1747.427,18.951,61.905,0.0,1.34,32.41,
Europe,FIN,Finland,2020,9,0,2020-09-28,9743.0,61.0,345.0,2.0,1758.436,11.009,62.266,0.361,1.33,32.41,
Europe,FIN,Finland,2020,9,1,2020-09-29,9892.0,149.0,345.0,0.0,1785.328,26.892,62.266,0.0,1.33,32.41,
Europe,FIN,Finland,2020,9,2,2020-09-30,9992.0,100.0,344.0,-1.0,1803.376,18.048,62.086,-0.18,1.33,32.41,
Europe,FIN,Finland,2020,10,3,2020-10-01,10103.0,111.0,344.0,0.0,1823.41,20.034,62.086,0.0,1.33,32.41,
Europe,FIN,Finland,2020,10,4,2020-10-02,10244.0,141.0,345.0,1.0,1848.858,25.448,62.266,0.18,1.33,32.41,
Europe,FIN,Finland,2020,10,5,2020-10-03,10391.0,147.0,345.0,0.0,1875.389,26.531,62.266,0.0,1.33,32.41,
Europe,FIN,Finland,2020,10,6,2020-10-04,10538.0,147.0,345.0,0.0,1901.92,26.531,62.266,0.0,1.32,32.41,
Europe,FIN,Finland,2020,10,0,2020-10-05,10702.0,164.0,346.0,1.0,1931.519,29.599,62.447,0.18,1.32,32.41,
Europe,FIN,Finland,2020,10,1,2020-10-06,10929.0,227.0,346.0,0.0,1972.488,40.969,62.447,0.0,1.32,32.41,
Europe,FIN,Finland,2020,10,2,2020-10-07,11049.0,120.0,346.0,0.0,1994.146,21.658,62.447,0.0,1.31,32.41,
Europe,FIN,Finland,2020,10,3,2020-10-08,11345.0,296.0,346.0,0.0,2047.569,53.423,62.447,0.0,1.3,32.41,
Europe,FIN,Finland,2020,10,4,2020-10-09,11580.0,235.0,346.0,0.0,2089.982,42.413,62.447,0.0,1.29,32.41,
Europe,FIN,Finland,2020,10,5,2020-10-10,11849.0,269.0,346.0,0.0,2138.532,48.55,62.447,0.0,1.27,32.41,
Europe,FIN,Finland,2020,10,6,2020-10-11,11998.0,149.0,346.0,0.0,2165.423,26.892,62.447,0.0,1.25,36.57,
Europe,FIN,Finland,2020,10,0,2020-10-12,12212.0,214.0,346.0,0.0,2204.046,38.623,62.447,0.0,1.24,36.57,
Europe,FIN,Finland,2020,10,1,2020-10-13,12499.0,287.0,346.0,0.0,2255.845,51.798,62.447,0.0,1.22,36.57,
Europe,FIN,Finland,2020,10,2,2020-10-14,12703.0,204.0,350.0,4.0,2292.663,36.818,63.169,0.722,1.2,36.57,
Europe,FIN,Finland,2020,10,3,2020-10-15,12944.0,241.0,350.0,0.0,2336.159,43.496,63.169,0.0,1.19,36.57,
Europe,FIN,Finland,2020,10,4,2020-10-16,13133.0,189.0,351.0,1.0,2370.27,34.111,63.349,0.18,1.17,36.57,
Europe,FIN,Finland,2020,10,5,2020-10-17,13293.0,160.0,351.0,0.0,2399.148,28.877,63.349,0.0,1.15,36.57,
Europe,FIN,Finland,2020,10,6,2020-10-18,13424.0,131.0,351.0,0.0,2422.791,23.643,63.349,0.0,1.14,36.57,
Europe,FIN,Finland,2020,10,0,2020-10-19,13555.0,131.0,351.0,0.0,2446.434,23.643,63.349,0.0,1.14,36.57,
Europe,FIN,Finland,2020,10,1,2020-10-20,13849.0,294.0,351.0,0.0,2499.496,53.062,63.349,0.0,1.13,36.57,
Europe,FIN,Finland,2020,10,2,2020-10-21,14071.0,222.0,355.0,4.0,2539.563,40.067,64.071,0.722,1.13,36.57,
Europe,FIN,Finland,2020,10,3,2020-10-22,14255.0,184.0,355.0,0.0,2572.771,33.209,64.071,0.0,1.12,36.57,
Europe,FIN,Finland,2020,10,4,2020-10-23,14474.0,219.0,353.0,-2.0,2612.297,39.526,63.71,-0.361,1.11,36.57,
Europe,FIN,Finland,2020,10,5,2020-10-24,14652.0,178.0,353.0,0.0,2644.423,32.126,63.71,0.0,1.11,36.57,
Europe,FIN,Finland,2020,10,6,2020-10-25,14848.0,196.0,353.0,0.0,2679.797,35.374,63.71,0.0,1.1,36.57,
Europe,FIN,Finland,2020,10,0,2020-10-26,14970.0,122.0,354.0,1.0,2701.816,22.019,63.891,0.18,1.1,36.57,
Europe,FIN,Finland,2020,10,1,2020-10-27,15163.0,193.0,354.0,0.0,2736.649,34.833,63.891,0.0,1.1,40.74,
Europe,FIN,Finland,2020,10,2,2020-10-28,15378.0,215.0,354.0,0.0,2775.453,38.804,63.891,0.0,1.1,40.74,
Europe,FIN,Finland,2020,10,3,2020-10-29,15566.0,188.0,354.0,0.0,2809.383,33.931,63.891,0.0,1.1,40.74,
Europe,FIN,Finland,2020,10,4,2020-10-30,15910.0,344.0,358.0,4.0,2871.469,62.086,64.613,0.722,1.1,40.74,
Europe,FIN,Finland,2020,10,5,2020-10-31,16113.0,203.0,358.0,0.0,2908.107,36.638,64.613,0.0,1.1,40.74,
Europe,FIN,Finland,2020,11,6,2020-11-01,16291.0,178.0,358.0,0.0,2940.233,32.126,64.613,0.0,1.09,40.74,
Europe,FIN,Finland,2020,11,0,2020-11-02,16400.0,109.0,359.0,1.0,2959.905,19.673,64.793,0.18,1.09,40.74,
Europe,FIN,Finland,2020,11,1,2020-11-03,16637.0,237.0,359.0,0.0,3002.679,42.774,64.793,0.0,1.1,40.74,
Europe,FIN,Finland,2020,11,2,2020-11-04,16930.0,293.0,361.0,2.0,3055.561,52.881,65.154,0.361,1.1,40.74,
Europe,FIN,Finland,2020,11,3,2020-11-05,17119.0,189.0,361.0,0.0,3089.672,34.111,65.154,0.0,1.1,40.74,
Europe,FIN,Finland,2020,11,4,2020-11-06,17385.0,266.0,362.0,1.0,3137.68,48.008,65.334,0.18,1.1,40.74,
Europe,FIN,Finland,2020,11,5,2020-11-07,17385.0,0.0,362.0,0.0,3137.68,0.0,65.334,0.0,1.1,40.74,
Europe,FIN,Finland,2020,11,6,2020-11-08,17797.0,412.0,362.0,0.0,3212.039,74.359,65.334,0.0,1.11,40.74,
Europe,FIN,Finland,2020,11,0,2020-11-09,17887.0,90.0,363.0,1.0,3228.282,16.243,65.515,0.18,1.11,40.74,
Europe,FIN,Finland,2020,11,1,2020-11-10,18107.0,220.0,363.0,0.0,3267.988,39.706,65.515,0.0,1.11,40.74,
Europe,FIN,Finland,2020,11,2,2020-11-11,18345.0,238.0,365.0,2.0,3310.943,42.955,65.876,0.361,1.12,40.74,
Europe,FIN,Finland,2020,11,3,2020-11-12,18542.0,197.0,365.0,0.0,3346.498,35.555,65.876,0.0,1.13,40.74,
Europe,FIN,Finland,2020,11,4,2020-11-13,18858.0,316.0,369.0,4.0,3403.53,57.032,66.598,0.722,1.13,40.74,
Europe,FIN,Finland,2020,11,5,2020-11-14,19102.0,244.0,369.0,0.0,3447.568,44.038,66.598,0.0,1.14,40.74,
Europe,FIN,Finland,2020,11,6,2020-11-15,19315.0,213.0,369.0,0.0,3486.01,38.443,66.598,0.0,1.14,40.74,
Europe,FIN,Finland,2020,11,0,2020-11-16,19419.0,104.0,371.0,2.0,3504.78,18.77,66.959,0.361,1.15,40.74,
Europe,FIN,Finland,2020,11,1,2020-11-17,19647.0,228.0,371.0,0.0,3545.93,41.15,66.959,0.0,1.16,40.74,
Europe,FIN,Finland,2020,11,2,2020-11-18,19935.0,288.0,374.0,3.0,3597.909,51.979,67.5,0.541,1.17,40.74,
Europe,FIN,Finland,2020,11,3,2020-11-19,20286.0,351.0,374.0,0.0,3661.258,63.349,67.5,0.0,1.18,40.74,
Europe,FIN,Finland,2020,11,4,2020-11-20,20747.0,461.0,375.0,1.0,3744.461,83.202,67.681,0.18,1.19,40.74,
Europe,FIN,Finland,2020,11,5,2020-11-21,21216.0,469.0,375.0,0.0,3829.107,84.646,67.681,0.0,1.19,40.74,
Europe,FIN,Finland,2020,11,6,2020-11-22,21639.0,423.0,375.0,0.0,3905.451,76.344,67.681,0.0,1.18,40.74,
Europe,FIN,Finland,2020,11,0,2020-11-23,21936.0,297.0,384.0,9.0,3959.054,53.603,69.305,1.624,1.18,42.13,
Europe,FIN,Finland,2020,11,1,2020-11-24,22289.0,353.0,384.0,0.0,4022.764,63.71,69.305,0.0,1.17,42.13,
Europe,FIN,Finland,2020,11,2,2020-11-25,22652.0,363.0,388.0,4.0,4088.279,65.515,70.027,0.722,1.17,42.13,
Europe,FIN,Finland,2020,11,3,2020-11-26,23148.0,496.0,388.0,0.0,4177.798,89.519,70.027,0.0,1.17,42.13,
Europe,FIN,Finland,2020,11,4,2020-11-27,23766.0,618.0,393.0,5.0,4289.336,111.538,70.929,0.902,1.16,42.13,
Europe,FIN,Finland,2020,11,5,2020-11-28,24307.0,541.0,393.0,0.0,4386.977,97.641,70.929,0.0,1.15,42.13,
Europe,FIN,Finland,2020,11,6,2020-11-29,24629.0,322.0,393.0,0.0,4445.092,58.115,70.929,0.0,1.13,42.13,
Europe,FIN,Finland,2020,11,0,2020-11-30,24912.0,283.0,399.0,6.0,4496.168,51.076,72.012,1.083,1.12,46.76,
Europe,FIN,Finland,2020,12,1,2020-12-01,25462.0,550.0,399.0,0.0,4595.433,99.265,72.012,0.0,1.11,46.76,
Europe,FIN,Finland,2020,12,2,2020-12-02,25882.0,420.0,408.0,9.0,4671.236,75.802,73.637,1.624,1.1,46.76,
Europe,FIN,Finland,2020,12,3,2020-12-03,26422.0,540.0,408.0,0.0,4768.696,97.46,73.637,0.0,1.09,48.61,
Europe,FIN,Finland,2020,12,4,2020-12-04,26758.0,336.0,408.0,0.0,4829.338,60.642,73.637,0.0,1.08,48.61,
Europe,FIN,Finland,2020,12,5,2020-12-05,27218.0,460.0,415.0,7.0,4912.36,83.022,74.9,1.263,1.07,48.61,
Europe,FIN,Finland,2020,12,6,2020-12-06,27631.0,413.0,415.0,0.0,4986.899,74.539,74.9,0.0,1.06,48.61,
Europe,FIN,Finland,2020,12,0,2020-12-07,27881.0,250.0,424.0,9.0,5032.019,45.121,76.524,1.624,1.05,52.31,
Europe,FIN,Finland,2020,12,1,2020-12-08,28242.0,361.0,424.0,0.0,5097.173,65.154,76.524,0.0,1.05,52.31,
Europe,FIN,Finland,2020,12,2,2020-12-09,28732.0,490.0,433.0,9.0,5185.61,88.436,78.149,1.624,1.04,52.31,
Europe,FIN,Finland,2020,12,3,2020-12-10,29572.0,840.0,442.0,9.0,5337.214,151.605,79.773,1.624,1.04,52.31,
Europe,FIN,Finland,2020,12,4,2020-12-11,30073.0,501.0,453.0,11.0,5427.636,90.421,81.758,1.985,1.02,52.31,
Europe,FIN,Finland,2020,12,5,2020-12-12,30450.0,377.0,453.0,0.0,5495.678,68.042,81.758,0.0,1.0,52.31,
Europe,FIN,Finland,2020,12,6,2020-12-13,30810.0,360.0,453.0,0.0,5560.651,64.974,81.758,0.0,0.99,52.31,
Europe,FIN,Finland,2020,12,0,2020-12-14,31110.0,300.0,461.0,8.0,5614.796,54.145,83.202,1.444,0.98,52.31,
Europe,FIN,Finland,2020,12,1,2020-12-15,31459.0,349.0,466.0,5.0,5677.784,62.988,84.105,0.902,0.97,52.31,
Europe,FIN,Finland,2020,12,2,2020-12-16,31870.0,411.0,472.0,6.0,5751.962,74.178,85.188,1.083,0.96,52.31,
Europe,FIN,Finland,2020,12,3,2020-12-17,32228.0,358.0,484.0,12.0,5816.575,64.613,87.353,2.166,0.95,52.31,
Europe,FIN,Finland,2020,12,4,2020-12-18,32582.0,354.0,489.0,5.0,5880.465,63.891,88.256,0.902,0.94,52.31,
Europe,FIN,Finland,2020,12,5,2020-12-19,32853.0,271.0,489.0,0.0,5929.376,48.911,88.256,0.0,0.94,52.31,
Europe,FIN,Finland,2020,12,6,2020-12-20,33162.0,309.0,489.0,0.0,5985.145,55.769,88.256,0.0,0.93,52.31,
Europe,FIN,Finland,2020,12,0,2020-12-21,33414.0,252.0,506.0,17.0,6030.626,45.481,91.324,3.068,0.93,52.31,
Europe,FIN,Finland,2020,12,1,2020-12-22,33717.0,303.0,511.0,5.0,6085.312,54.686,92.226,0.902,0.92,52.31,
Europe,FIN,Finland,2020,12,2,2020-12-23,34084.0,367.0,524.0,13.0,6151.549,66.237,94.573,2.346,0.92,52.31,
Europe,FIN,Finland,2020,12,3,2020-12-24,34447.0,363.0,524.0,0.0,6217.064,65.515,94.573,0.0,0.92,52.31,
Europe,FIN,Finland,2020,12,4,2020-12-25,34648.0,201.0,524.0,0.0,6253.341,36.277,94.573,0.0,0.92,52.31,
Europe,FIN,Finland,2020,12,5,2020-12-26,34821.0,173.0,524.0,0.0,6284.565,31.223,94.573,0.0,0.91,52.31,
Europe,FIN,Finland,2020,12,6,2020-12-27,34977.0,156.0,524.0,0.0,6312.72,28.155,94.573,0.0,0.92,52.31,
Europe,FIN,Finland,2020,12,0,2020-12-28,35137.0,160.0,546.0,22.0,6341.597,28.877,98.543,3.971,0.92,52.31,
Europe,FIN,Finland,2020,12,1,2020-12-29,35420.0,283.0,550.0,4.0,6392.673,51.076,99.265,0.722,0.93,52.31,
Europe,FIN,Finland,2020,12,2,2020-12-30,35858.0,438.0,556.0,6.0,6471.724,79.051,100.348,1.083,0.94,52.31,
Europe,FIN,Finland,2020,12,3,2020-12-31,36107.0,249.0,561.0,5.0,6516.664,44.94,101.25,0.902,0.94,52.31,
Europe,IRL,Ireland,2020,2,5,2020-02-29,1.0,1.0,,,0.203,0.203,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,6,2020-03-01,1.0,0.0,,,0.203,0.0,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,0,2020-03-02,1.0,0.0,,,0.203,0.0,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,1,2020-03-03,2.0,1.0,,,0.405,0.203,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,2,2020-03-04,6.0,4.0,,,1.215,0.81,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,3,2020-03-05,6.0,0.0,,,1.215,0.0,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,4,2020-03-06,18.0,12.0,,,3.645,2.43,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,5,2020-03-07,18.0,0.0,,,3.645,0.0,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,6,2020-03-08,19.0,1.0,,,3.848,0.203,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,0,2020-03-09,21.0,2.0,,,4.253,0.405,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,1,2020-03-10,34.0,13.0,,,6.886,2.633,,,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,2,2020-03-11,43.0,9.0,1.0,1.0,8.708,1.823,0.203,0.203,,11.11,-3.527067979
Europe,IRL,Ireland,2020,3,3,2020-03-12,43.0,0.0,1.0,0.0,8.708,0.0,0.203,0.0,,31.48,-3.527067979
Europe,IRL,Ireland,2020,3,4,2020-03-13,90.0,47.0,1.0,0.0,18.227,9.518,0.203,0.0,,42.59,-3.527067979
Europe,IRL,Ireland,2020,3,5,2020-03-14,129.0,39.0,2.0,1.0,26.125,7.898,0.405,0.203,,42.59,-3.527067979
Europe,IRL,Ireland,2020,3,6,2020-03-15,129.0,0.0,2.0,0.0,26.125,0.0,0.405,0.0,2.36,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,0,2020-03-16,169.0,40.0,2.0,0.0,34.226,8.101,0.405,0.0,2.45,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,1,2020-03-17,223.0,54.0,2.0,0.0,45.162,10.936,0.405,0.0,2.55,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,2,2020-03-18,292.0,69.0,2.0,0.0,59.136,13.974,0.405,0.0,2.64,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,3,2020-03-19,557.0,265.0,3.0,1.0,112.803,53.668,0.608,0.203,2.72,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,4,2020-03-20,683.0,126.0,3.0,0.0,138.321,25.517,0.608,0.0,2.54,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,5,2020-03-21,785.0,102.0,3.0,0.0,158.978,20.657,0.608,0.0,2.4,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,6,2020-03-22,906.0,121.0,4.0,1.0,183.483,24.505,0.81,0.203,2.29,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,0,2020-03-23,1125.0,219.0,6.0,2.0,227.834,44.352,1.215,0.405,2.22,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,1,2020-03-24,1329.0,204.0,7.0,1.0,269.148,41.314,1.418,0.203,2.13,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,2,2020-03-25,1564.0,235.0,9.0,2.0,316.741,47.592,1.823,0.405,2.05,48.15,-3.527067979
Europe,IRL,Ireland,2020,3,3,2020-03-26,1819.0,255.0,19.0,10.0,368.383,51.642,3.848,2.025,1.97,57.41,-3.527067979
Europe,IRL,Ireland,2020,3,4,2020-03-27,2121.0,302.0,22.0,3.0,429.544,61.161,4.455,0.608,1.9,75.93,-3.527067979
Europe,IRL,Ireland,2020,3,5,2020-03-28,2415.0,294.0,36.0,14.0,489.085,59.541,7.291,2.835,1.82,85.19,-3.527067979
Europe,IRL,Ireland,2020,3,6,2020-03-29,2615.0,200.0,46.0,10.0,529.589,40.504,9.316,2.025,1.74,85.19,-3.527067979
Europe,IRL,Ireland,2020,3,0,2020-03-30,2910.0,295.0,54.0,8.0,589.332,59.743,10.936,1.62,1.69,85.19,-3.527067979
Europe,IRL,Ireland,2020,3,1,2020-03-31,3235.0,325.0,71.0,17.0,655.151,65.819,14.379,3.443,1.65,85.19,-3.527067979
Europe,IRL,Ireland,2020,4,2,2020-04-01,3447.0,212.0,85.0,14.0,698.085,42.934,17.214,2.835,1.61,85.19,-3.200561874
Europe,IRL,Ireland,2020,4,3,2020-04-02,3849.0,402.0,98.0,13.0,779.498,81.413,19.847,2.633,1.6,85.19,-3.200561874
Europe,IRL,Ireland,2020,4,4,2020-04-03,4273.0,424.0,120.0,22.0,865.366,85.868,24.302,4.455,1.58,85.19,-3.200561874
Europe,IRL,Ireland,2020,4,5,2020-04-04,4604.0,331.0,137.0,17.0,932.4,67.034,27.745,3.443,1.56,85.19,-3.200561874
Europe,IRL,Ireland,2020,4,6,2020-04-05,4994.0,390.0,158.0,21.0,1011.382,78.983,31.998,4.253,1.54,85.19,-3.200561874
Europe,IRL,Ireland,2020,4,0,2020-04-06,5364.0,370.0,174.0,16.0,1086.315,74.932,35.238,3.24,1.54,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,1,2020-04-07,5709.0,345.0,210.0,36.0,1156.184,69.869,42.529,7.291,1.55,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,2,2020-04-08,6074.0,365.0,235.0,25.0,1230.103,73.92,47.592,5.063,1.57,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,3,2020-04-09,6574.0,500.0,263.0,28.0,1331.363,101.26,53.263,5.671,1.61,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,4,2020-04-10,8089.0,1515.0,287.0,24.0,1638.18,306.817,58.123,4.86,1.66,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,5,2020-04-11,8928.0,839.0,320.0,33.0,1808.094,169.914,64.806,6.683,1.59,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,6,2020-04-12,9655.0,727.0,334.0,14.0,1955.326,147.232,67.642,2.835,1.51,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,0,2020-04-13,10647.0,992.0,365.0,31.0,2156.225,200.899,73.92,6.278,1.45,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,1,2020-04-14,11479.0,832.0,406.0,41.0,2324.721,168.496,82.223,8.303,1.38,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,2,2020-04-15,12547.0,1068.0,444.0,38.0,2541.012,216.291,89.919,7.696,1.31,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,3,2020-04-16,13271.0,724.0,486.0,42.0,2687.636,146.624,98.424,8.506,1.23,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,4,2020-04-17,13980.0,709.0,530.0,44.0,2831.223,143.586,107.335,8.911,1.17,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,5,2020-04-18,14758.0,778.0,571.0,41.0,2988.783,157.56,115.639,8.303,1.1,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,6,2020-04-19,15251.0,493.0,610.0,39.0,3088.625,99.842,123.537,7.898,1.04,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,0,2020-04-20,15652.0,401.0,687.0,77.0,3169.835,81.21,139.131,15.594,1.0,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,1,2020-04-21,16040.0,388.0,730.0,43.0,3248.413,78.578,147.839,8.708,0.97,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,2,2020-04-22,16671.0,631.0,769.0,39.0,3376.203,127.79,155.737,7.898,0.95,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,3,2020-04-23,17607.0,936.0,794.0,25.0,3565.761,189.558,160.8,5.063,0.94,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,4,2020-04-24,18184.0,577.0,1014.0,220.0,3682.615,116.854,205.355,44.554,0.9,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,5,2020-04-25,18561.0,377.0,1063.0,49.0,3758.965,76.35,215.278,9.923,0.86,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,6,2020-04-26,19262.0,701.0,1087.0,24.0,3900.931,141.966,220.139,4.86,0.83,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,0,2020-04-27,19648.0,386.0,1102.0,15.0,3979.103,78.173,223.176,3.038,0.79,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,1,2020-04-28,19877.0,229.0,1159.0,57.0,4025.48,46.377,234.72,11.544,0.75,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,2,2020-04-29,20253.0,376.0,1190.0,31.0,4101.628,76.147,240.998,6.278,0.73,90.74,-3.200561874
Europe,IRL,Ireland,2020,4,3,2020-04-30,20612.0,359.0,1232.0,42.0,4174.332,72.705,249.504,8.506,0.72,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,4,2020-05-01,20833.0,221.0,1265.0,33.0,4219.089,44.757,256.187,6.683,0.7,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,5,2020-05-02,21176.0,343.0,1286.0,21.0,4288.553,69.464,260.44,4.253,0.69,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,6,2020-05-03,21506.0,330.0,1303.0,17.0,4355.384,66.831,263.883,3.443,0.68,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,0,2020-05-04,21772.0,266.0,1319.0,16.0,4409.255,53.87,267.123,3.24,0.66,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,1,2020-05-05,21983.0,211.0,1339.0,20.0,4451.986,42.732,271.174,4.05,0.65,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,2,2020-05-06,22248.0,265.0,1375.0,36.0,4505.654,53.668,278.464,7.291,0.64,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,3,2020-05-07,22385.0,137.0,1403.0,28.0,4533.399,27.745,284.135,5.671,0.63,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,4,2020-05-08,22541.0,156.0,1429.0,26.0,4564.992,31.593,289.4,5.266,0.63,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,5,2020-05-09,22760.0,219.0,1446.0,17.0,4609.344,44.352,292.843,3.443,0.64,90.74,-3.200561874
Europe,IRL,Ireland,2020,5,6,2020-05-10,22996.0,236.0,1458.0,12.0,4657.139,47.795,295.273,2.43,0.64,90.74,-3.200561874
