continent,iso_code,location,year,month,weekday,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,reproduction_rate,stringency_index,gdp_percentage_change
Europe,ROU,Romania,2020,11,0,2020-11-09,306991.0,3240.0,8009.0,130.0,15957.796,168.419,416.318,6.758,1.17,66.67,
Europe,ROU,Romania,2020,11,1,2020-11-10,314295.0,7304.0,8186.0,177.0,16337.467,379.672,425.519,9.201,1.17,66.67,
Europe,ROU,Romania,2020,11,2,2020-11-11,324094.0,9799.0,8389.0,203.0,16846.832,509.365,436.071,10.552,1.17,66.67,
Europe,ROU,Romania,2020,11,3,2020-11-12,334236.0,10142.0,8510.0,121.0,17374.027,527.194,442.361,6.29,1.16,66.67,
Europe,ROU,Romania,2020,11,4,2020-11-13,343725.0,9489.0,8684.0,174.0,17867.277,493.251,451.406,9.045,1.14,66.67,
Europe,ROU,Romania,2020,11,5,2020-11-14,353185.0,9460.0,8813.0,129.0,18359.021,491.743,458.111,6.706,1.12,66.67,
Europe,ROU,Romania,2020,11,6,2020-11-15,360281.0,7096.0,8926.0,113.0,18727.88,368.859,463.985,5.874,1.09,66.67,
Europe,ROU,Romania,2020,11,0,2020-11-16,365212.0,4931.0,9075.0,149.0,18984.2,256.32,471.73,7.745,1.08,76.85,
Europe,ROU,Romania,2020,11,1,2020-11-17,373474.0,8262.0,9261.0,186.0,19413.669,429.47,481.399,9.669,1.07,76.85,
Europe,ROU,Romania,2020,11,2,2020-11-18,383743.0,10269.0,9429.0,168.0,19947.466,533.796,490.132,8.733,1.07,76.85,
Europe,ROU,Romania,2020,11,3,2020-11-19,393851.0,10108.0,9596.0,167.0,20472.893,525.427,498.813,8.681,1.06,76.85,
Europe,ROU,Romania,2020,11,4,2020-11-20,403123.0,9272.0,9756.0,160.0,20954.863,481.971,507.13,8.317,1.04,76.85,
Europe,ROU,Romania,2020,11,5,2020-11-21,412808.0,9685.0,9916.0,160.0,21458.303,503.439,515.447,8.317,1.02,76.85,
Europe,ROU,Romania,2020,11,6,2020-11-22,418645.0,5837.0,10047.0,131.0,21761.717,303.415,522.256,6.81,0.99,76.85,
Europe,ROU,Romania,2020,11,0,2020-11-23,422852.0,4207.0,10177.0,130.0,21980.403,218.685,529.014,6.758,0.98,76.85,
Europe,ROU,Romania,2020,11,1,2020-11-24,430605.0,7753.0,10373.0,196.0,22383.414,403.011,539.202,10.188,0.98,76.85,
Europe,ROU,Romania,2020,11,2,2020-11-25,440344.0,9739.0,10541.0,168.0,22889.66,506.246,547.935,8.733,0.98,76.85,
Europe,ROU,Romania,2020,11,3,2020-11-26,449349.0,9005.0,10712.0,171.0,23357.752,468.092,556.824,8.889,0.97,76.85,
Europe,ROU,Romania,2020,11,4,2020-11-27,457848.0,8499.0,10884.0,172.0,23799.541,441.789,565.765,8.941,0.95,76.85,
Europe,ROU,Romania,2020,11,5,2020-11-28,465982.0,8134.0,11045.0,161.0,24222.357,422.816,574.134,8.369,0.93,76.85,
Europe,ROU,Romania,2020,11,6,2020-11-29,471536.0,5554.0,11193.0,148.0,24511.061,288.704,581.827,7.693,0.91,76.85,
Europe,ROU,Romania,2020,11,0,2020-11-30,475362.0,3826.0,11331.0,138.0,24709.942,198.881,589.0,7.173,0.9,76.85,
Europe,ROU,Romania,2020,12,1,2020-12-01,479634.0,4272.0,11530.0,199.0,24932.006,222.064,599.345,10.344,0.9,76.85,
Europe,ROU,Romania,2020,12,2,2020-12-02,484550.0,4916.0,11665.0,135.0,25187.546,255.54,606.362,7.017,0.91,76.85,
Europe,ROU,Romania,2020,12,3,2020-12-03,492211.0,7661.0,11876.0,211.0,25585.775,398.229,617.33,10.968,0.92,76.85,
Europe,ROU,Romania,2020,12,4,2020-12-04,500273.0,8062.0,12052.0,176.0,26004.848,419.073,626.479,9.149,0.93,76.85,
Europe,ROU,Romania,2020,12,5,2020-12-05,508345.0,8072.0,12186.0,134.0,26424.441,419.593,633.444,6.965,0.93,76.85,
Europe,ROU,Romania,2020,12,6,2020-12-06,513576.0,5231.0,12320.0,134.0,26696.356,271.914,640.41,6.965,0.92,76.85,
Europe,ROU,Romania,2020,12,0,2020-12-07,517236.0,3660.0,12447.0,127.0,26886.607,190.252,647.011,6.602,0.92,76.85,
Europe,ROU,Romania,2020,12,1,2020-12-08,524675.0,7439.0,12660.0,213.0,27273.296,386.689,658.083,11.072,0.93,76.85,
Europe,ROU,Romania,2020,12,2,2020-12-09,532040.0,7365.0,12821.0,161.0,27656.139,382.842,666.452,8.369,0.93,76.85,
Europe,ROU,Romania,2020,12,3,2020-12-10,539107.0,7067.0,12948.0,127.0,28023.491,367.352,673.054,6.602,0.92,76.85,
Europe,ROU,Romania,2020,12,4,2020-12-11,545567.0,6460.0,13116.0,168.0,28359.29,335.799,681.787,8.733,0.91,76.85,
Europe,ROU,Romania,2020,12,5,2020-12-12,551900.0,6333.0,13264.0,148.0,28688.488,329.198,689.48,7.693,0.9,76.85,
Europe,ROU,Romania,2020,12,6,2020-12-13,556335.0,4435.0,13385.0,121.0,28919.025,230.537,695.77,6.29,0.88,76.85,
Europe,ROU,Romania,2020,12,0,2020-12-14,559587.0,3252.0,13494.0,109.0,29088.068,169.043,701.436,5.666,0.87,76.85,
Europe,ROU,Romania,2020,12,1,2020-12-15,565758.0,6171.0,13698.0,204.0,29408.845,320.777,712.04,10.604,0.88,76.85,
Europe,ROU,Romania,2020,12,2,2020-12-16,571749.0,5991.0,13862.0,164.0,29720.265,311.42,720.565,8.525,0.88,76.85,
Europe,ROU,Romania,2020,12,3,2020-12-17,577446.0,5697.0,13969.0,107.0,30016.402,296.138,726.127,5.562,0.87,76.85,
Europe,ROU,Romania,2020,12,4,2020-12-18,582786.0,5340.0,14157.0,188.0,30293.982,277.58,735.899,9.772,0.86,76.85,
Europe,ROU,Romania,2020,12,5,2020-12-19,587944.0,5158.0,14296.0,139.0,30562.102,268.12,743.125,7.225,0.85,76.85,
Europe,ROU,Romania,2020,12,6,2020-12-20,591294.0,3350.0,14394.0,98.0,30736.239,174.137,748.219,5.094,0.84,76.85,
Europe,ROU,Romania,2020,12,0,2020-12-21,593783.0,2489.0,14481.0,87.0,30865.621,129.381,752.741,4.522,0.83,76.85,
Europe,ROU,Romania,2020,12,1,2020-12-22,598792.0,5009.0,14636.0,155.0,31125.995,260.374,760.799,8.057,0.84,76.85,
Europe,ROU,Romania,2020,12,2,2020-12-23,604251.0,5459.0,14766.0,130.0,31409.761,283.766,767.556,6.758,0.84,76.85,
Europe,ROU,Romania,2020,12,3,2020-12-24,608561.0,4310.0,14912.0,146.0,31633.801,224.039,775.145,7.589,0.83,76.85,
Europe,ROU,Romania,2020,12,4,2020-12-25,612373.0,3812.0,15023.0,111.0,31831.954,198.153,780.915,5.77,0.83,76.85,
Europe,ROU,Romania,2020,12,5,2020-12-26,613760.0,1387.0,15108.0,85.0,31904.052,72.098,785.334,4.418,0.82,76.85,
Europe,ROU,Romania,2020,12,6,2020-12-27,615809.0,2049.0,15230.0,122.0,32010.561,106.51,791.675,6.342,0.83,76.85,
Europe,ROU,Romania,2020,12,0,2020-12-28,618429.0,2620.0,15334.0,104.0,32146.752,136.191,797.081,5.406,0.86,76.85,
Europe,ROU,Romania,2020,12,1,2020-12-29,623066.0,4637.0,15469.0,135.0,32387.79,241.037,804.099,7.017,0.89,76.85,
Europe,ROU,Romania,2020,12,2,2020-12-30,627941.0,4875.0,15596.0,127.0,32641.199,253.409,810.701,6.602,0.9,76.85,
Europe,ROU,Romania,2020,12,3,2020-12-31,632263.0,4322.0,15767.0,171.0,32865.862,224.663,819.589,8.889,0.91,76.85,
Africa,ZAF,South Africa,2020,2,4,2020-02-07,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,5,2020-02-08,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,6,2020-02-09,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,0,2020-02-10,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,1,2020-02-11,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,2,2020-02-12,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,3,2020-02-13,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,4,2020-02-14,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,5,2020-02-15,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,6,2020-02-16,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,0,2020-02-17,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,1,2020-02-18,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,2,2020-02-19,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,3,2020-02-20,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,4,2020-02-21,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,5,2020-02-22,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,6,2020-02-23,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,0,2020-02-24,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,1,2020-02-25,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,2,2020-02-26,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,3,2020-02-27,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,4,2020-02-28,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,2,5,2020-02-29,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,3,6,2020-03-01,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,3,0,2020-03-02,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,3,1,2020-03-03,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,3,2,2020-03-04,,,,,,,,,,2.78,-0.422548271
Africa,ZAF,South Africa,2020,3,3,2020-03-05,1.0,1.0,,,0.017,0.017,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,4,2020-03-06,1.0,0.0,,,0.017,0.0,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,5,2020-03-07,1.0,0.0,,,0.017,0.0,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,6,2020-03-08,3.0,2.0,,,0.051,0.034,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,0,2020-03-09,3.0,0.0,,,0.051,0.0,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,1,2020-03-10,7.0,4.0,,,0.118,0.067,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,2,2020-03-11,13.0,6.0,,,0.219,0.101,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,3,2020-03-12,17.0,4.0,,,0.287,0.067,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,4,2020-03-13,24.0,7.0,,,0.405,0.118,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,5,2020-03-14,38.0,14.0,,,0.641,0.236,,,,13.89,-0.422548271
Africa,ZAF,South Africa,2020,3,6,2020-03-15,51.0,13.0,,,0.86,0.219,,,,19.44,-0.422548271
Africa,ZAF,South Africa,2020,3,0,2020-03-16,62.0,11.0,,,1.045,0.185,,,,38.89,-0.422548271
Africa,ZAF,South Africa,2020,3,1,2020-03-17,62.0,0.0,,,1.045,0.0,,,,38.89,-0.422548271
Africa,ZAF,South Africa,2020,3,2,2020-03-18,116.0,54.0,,,1.956,0.91,,,,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,3,2020-03-19,150.0,34.0,,,2.529,0.573,,,2.3,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,4,2020-03-20,202.0,52.0,,,3.406,0.877,,,2.35,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,5,2020-03-21,240.0,38.0,,,4.047,0.641,,,2.32,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,6,2020-03-22,274.0,34.0,,,4.62,0.573,,,2.44,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,0,2020-03-23,402.0,128.0,,,6.778,2.158,,,2.82,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,1,2020-03-24,554.0,152.0,,,9.341,2.563,,,2.78,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,2,2020-03-25,709.0,155.0,,,11.954,2.613,,,2.57,55.56,-0.422548271
Africa,ZAF,South Africa,2020,3,3,2020-03-26,927.0,218.0,,,15.63,3.676,,,2.33,87.96,-0.422548271
Africa,ZAF,South Africa,2020,3,4,2020-03-27,1170.0,243.0,1.0,1.0,19.727,4.097,0.017,0.017,1.95,87.96,-0.422548271
Africa,ZAF,South Africa,2020,3,5,2020-03-28,1187.0,17.0,1.0,0.0,20.014,0.287,0.017,0.0,1.41,87.96,-0.422548271
Africa,ZAF,South Africa,2020,3,6,2020-03-29,1280.0,93.0,2.0,1.0,21.582,1.568,0.034,0.017,1.15,87.96,-0.422548271
Africa,ZAF,South Africa,2020,3,0,2020-03-30,1326.0,46.0,3.0,1.0,22.358,0.776,0.051,0.017,0.93,87.96,-0.422548271
Africa,ZAF,South Africa,2020,3,1,2020-03-31,1353.0,27.0,5.0,2.0,22.813,0.455,0.084,0.034,0.81,87.96,-0.422548271
Africa,ZAF,South Africa,2020,4,2,2020-04-01,1380.0,27.0,5.0,0.0,23.268,0.455,0.084,0.0,0.78,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,3,2020-04-02,1462.0,82.0,5.0,0.0,24.651,1.383,0.084,0.0,0.85,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,4,2020-04-03,1505.0,43.0,9.0,4.0,25.376,0.725,0.152,0.067,0.85,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,5,2020-04-04,1585.0,80.0,9.0,0.0,26.725,1.349,0.152,0.0,0.91,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,6,2020-04-05,1655.0,70.0,11.0,2.0,27.905,1.18,0.185,0.034,0.92,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,0,2020-04-06,1686.0,31.0,12.0,1.0,28.428,0.523,0.202,0.017,0.91,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,1,2020-04-07,1749.0,63.0,13.0,1.0,29.49,1.062,0.219,0.017,1.0,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,2,2020-04-08,1845.0,96.0,18.0,5.0,31.108,1.619,0.303,0.084,1.11,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,3,2020-04-09,1934.0,89.0,18.0,0.0,32.609,1.501,0.303,0.0,1.13,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,4,2020-04-10,2003.0,69.0,24.0,6.0,33.772,1.163,0.405,0.101,1.12,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,5,2020-04-11,2028.0,25.0,25.0,1.0,34.194,0.422,0.422,0.017,1.16,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,6,2020-04-12,2173.0,145.0,25.0,0.0,36.639,2.445,0.422,0.0,1.36,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,0,2020-04-13,2272.0,99.0,27.0,2.0,38.308,1.669,0.455,0.034,1.38,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,1,2020-04-14,2415.0,143.0,27.0,0.0,40.719,2.411,0.455,0.0,1.43,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,2,2020-04-15,2506.0,91.0,34.0,7.0,42.254,1.534,0.573,0.118,1.39,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,3,2020-04-16,2605.0,99.0,48.0,14.0,43.923,1.669,0.809,0.236,1.44,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,4,2020-04-17,2783.0,178.0,50.0,2.0,46.924,3.001,0.843,0.034,1.56,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,5,2020-04-18,3034.0,251.0,52.0,2.0,51.156,4.232,0.877,0.034,1.6,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,6,2020-04-19,3158.0,124.0,54.0,2.0,53.247,2.091,0.91,0.034,1.45,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,0,2020-04-20,3300.0,142.0,58.0,4.0,55.641,2.394,0.978,0.067,1.41,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,1,2020-04-21,3465.0,165.0,58.0,0.0,58.423,2.782,0.978,0.0,1.42,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,2,2020-04-22,3635.0,170.0,65.0,7.0,61.29,2.866,1.096,0.118,1.46,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,3,2020-04-23,3953.0,318.0,75.0,10.0,66.651,5.362,1.265,0.169,1.54,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,4,2020-04-24,4220.0,267.0,79.0,4.0,71.153,4.502,1.332,0.067,1.45,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,5,2020-04-25,4361.0,141.0,86.0,7.0,73.531,2.377,1.45,0.118,1.33,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,6,2020-04-26,4546.0,185.0,87.0,1.0,76.65,3.119,1.467,0.017,1.32,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,0,2020-04-27,4793.0,247.0,90.0,3.0,80.814,4.165,1.517,0.051,1.35,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,1,2020-04-28,4996.0,203.0,93.0,3.0,84.237,3.423,1.568,0.051,1.38,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,2,2020-04-29,5350.0,354.0,103.0,10.0,90.206,5.969,1.737,0.169,1.47,87.96,-16.641962996
Africa,ZAF,South Africa,2020,4,3,2020-04-30,5647.0,297.0,103.0,0.0,95.214,5.008,1.737,0.0,1.46,87.96,-16.641962996
Africa,ZAF,South Africa,2020,5,4,2020-05-01,5951.0,304.0,116.0,13.0,100.339,5.126,1.956,0.219,1.46,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,5,2020-05-02,6336.0,385.0,123.0,7.0,106.831,6.491,2.074,0.118,1.49,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,6,2020-05-03,6783.0,447.0,131.0,8.0,114.368,7.537,2.209,0.135,1.49,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,0,2020-05-04,7220.0,437.0,138.0,7.0,121.736,7.368,2.327,0.118,1.44,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,1,2020-05-05,7572.0,352.0,148.0,10.0,127.671,5.935,2.495,0.169,1.37,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,2,2020-05-06,7808.0,236.0,153.0,5.0,131.65,3.979,2.58,0.084,1.34,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,3,2020-05-07,8232.0,424.0,161.0,8.0,138.799,7.149,2.715,0.135,1.43,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,4,2020-05-08,8895.0,663.0,178.0,17.0,149.978,11.179,3.001,0.287,1.53,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,5,2020-05-09,9420.0,525.0,186.0,8.0,158.83,8.852,3.136,0.135,1.5,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,6,2020-05-10,10015.0,595.0,194.0,8.0,168.862,10.032,3.271,0.135,1.5,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,0,2020-05-11,10652.0,637.0,206.0,12.0,179.603,10.74,3.473,0.202,1.5,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,1,2020-05-12,11350.0,698.0,206.0,0.0,191.372,11.769,3.473,0.0,1.49,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,2,2020-05-13,12074.0,724.0,219.0,13.0,203.579,12.207,3.693,0.219,1.47,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,3,2020-05-14,12739.0,665.0,238.0,19.0,214.791,11.213,4.013,0.32,1.44,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,4,2020-05-15,13524.0,785.0,247.0,9.0,228.027,13.236,4.165,0.152,1.45,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,5,2020-05-16,14355.0,831.0,261.0,14.0,242.039,14.011,4.401,0.236,1.46,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,6,2020-05-17,15515.0,1160.0,264.0,3.0,261.597,19.559,4.451,0.051,1.47,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,0,2020-05-18,16433.0,918.0,286.0,22.0,277.076,15.478,4.822,0.371,1.39,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,1,2020-05-19,17200.0,767.0,312.0,26.0,290.008,12.932,5.261,0.438,1.32,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,2,2020-05-20,18003.0,803.0,339.0,27.0,303.547,13.539,5.716,0.455,1.31,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,3,2020-05-21,19137.0,1134.0,369.0,30.0,322.668,19.12,6.222,0.506,1.34,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,4,2020-05-22,20125.0,988.0,397.0,28.0,339.326,16.659,6.694,0.472,1.33,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,5,2020-05-23,21343.0,1218.0,407.0,10.0,359.863,20.537,6.862,0.169,1.34,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,6,2020-05-24,22583.0,1240.0,429.0,22.0,380.771,20.908,7.233,0.371,1.32,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,0,2020-05-25,23615.0,1032.0,481.0,52.0,398.171,17.4,8.11,0.877,1.28,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,1,2020-05-26,24264.0,649.0,524.0,43.0,409.114,10.943,8.835,0.725,1.28,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,2,2020-05-27,25937.0,1673.0,552.0,28.0,437.322,28.208,9.307,0.472,1.4,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,3,2020-05-28,27403.0,1466.0,577.0,25.0,462.04,24.718,9.729,0.422,1.43,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,4,2020-05-29,29240.0,1837.0,611.0,34.0,493.014,30.974,10.302,0.573,1.46,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,5,2020-05-30,30967.0,1727.0,643.0,32.0,522.133,29.119,10.842,0.54,1.43,84.26,-16.641962996
Africa,ZAF,South Africa,2020,5,6,2020-05-31,32683.0,1716.0,683.0,40.0,551.066,28.933,11.516,0.674,1.39,84.26,-16.641962996
Africa,ZAF,South Africa,2020,6,0,2020-06-01,34357.0,1674.0,705.0,22.0,579.291,28.225,11.887,0.371,1.37,80.56,-16.641962996
Africa,ZAF,South Africa,2020,6,1,2020-06-02,35812.0,1455.0,755.0,50.0,603.824,24.533,12.73,0.843,1.36,80.56,-16.641962996
Africa,ZAF,South Africa,2020,6,2,2020-06-03,37525.0,1713.0,792.0,37.0,632.707,28.883,13.354,0.624,1.43,80.56,-16.641962996
Africa,ZAF,South Africa,2020,6,3,2020-06-04,40792.0,3267.0,848.0,56.0,687.791,55.085,14.298,0.944,1.53,80.56,-16.641962996
Africa,ZAF,South Africa,2020,6,4,2020-06-05,43434.0,2642.0,908.0,60.0,732.338,44.547,15.31,1.012,1.48,80.56,-16.641962996
Africa,ZAF,South Africa,2020,6,5,2020-06-06,45973.0,2539.0,952.0,44.0,775.148,42.81,16.052,0.742,1.41,80.56,-16.641962996
Africa,ZAF,South Africa,2020,6,6,2020-06-07,48285.0,2312.0,998.0,46.0,814.13,38.982,16.827,0.776,1.35,80.56,-16.641962996
Africa,ZAF,South Africa,2020,6,0,2020-06-08,50879.0,2594.0,1080.0,82.0,857.868,43.737,18.21,1.383,1.32,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,1,2020-06-09,52991.0,2112.0,1162.0,82.0,893.478,35.61,19.592,1.383,1.28,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,2,2020-06-10,55421.0,2430.0,1210.0,48.0,934.45,40.972,20.402,0.809,1.31,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,3,2020-06-11,58568.0,3147.0,1284.0,74.0,987.511,53.061,21.649,1.248,1.36,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,4,2020-06-12,61927.0,3359.0,1354.0,70.0,1044.147,56.636,22.83,1.18,1.4,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,5,2020-06-13,65736.0,3809.0,1423.0,69.0,1108.37,64.223,23.993,1.163,1.41,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,6,2020-06-14,70038.0,4302.0,1480.0,57.0,1180.906,72.536,24.954,0.961,1.39,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,0,2020-06-15,73533.0,3495.0,1568.0,88.0,1239.835,58.929,26.438,1.484,1.32,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,1,2020-06-16,76334.0,2801.0,1625.0,57.0,1287.063,47.227,27.399,0.961,1.26,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,2,2020-06-17,80412.0,4078.0,1674.0,49.0,1355.822,68.759,28.225,0.826,1.28,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,3,2020-06-18,83890.0,3478.0,1737.0,63.0,1414.464,58.642,29.287,1.062,1.27,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,4,2020-06-19,87715.0,3825.0,1831.0,94.0,1478.957,64.493,30.872,1.585,1.29,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,5,2020-06-20,92681.0,4966.0,1877.0,46.0,1562.688,83.731,31.648,0.776,1.33,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,6,2020-06-21,97302.0,4621.0,1930.0,53.0,1640.603,77.914,32.542,0.894,1.32,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,0,2020-06-22,101590.0,4288.0,1991.0,61.0,1712.902,72.3,33.57,1.029,1.31,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,1,2020-06-23,106108.0,4518.0,2102.0,111.0,1789.08,76.178,35.442,1.872,1.33,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,2,2020-06-24,111796.0,5688.0,2205.0,103.0,1884.985,95.905,37.178,1.737,1.38,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,3,2020-06-25,118375.0,6579.0,2292.0,87.0,1995.913,110.928,38.645,1.467,1.41,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,4,2020-06-26,124590.0,6215.0,2340.0,48.0,2100.704,104.791,39.455,0.809,1.4,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,5,2020-06-27,131800.0,7210.0,2413.0,73.0,2222.271,121.567,40.685,1.231,1.39,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,6,2020-06-28,138134.0,6334.0,2456.0,43.0,2329.068,106.797,41.41,0.725,1.35,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,0,2020-06-29,144264.0,6130.0,2529.0,73.0,2432.426,103.358,42.641,1.231,1.33,76.85,-16.641962996
Africa,ZAF,South Africa,2020,6,1,2020-06-30,151209.0,6945.0,2657.0,128.0,2549.525,117.099,44.8,2.158,1.35,76.85,-16.641962996
Africa,ZAF,South Africa,2020,7,2,2020-07-01,159333.0,8124.0,2749.0,92.0,2686.503,136.978,46.351,1.551,1.38,76.85,13.530993656
