"TIME","GEO","S_ADJ","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2013Q2","Nicaragua","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Argentina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","123 827.2",""
"2013Q2","Bolivia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Brazil","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","489 953.3",""
"2013Q2","Chile","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Colombia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Ecuador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 785 591.5",""
"2013Q2","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","48 565.8",""
"2013Q2","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Japan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","970 367.2",""
"2013Q2","Mongolia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","South Korea","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","254 312.3",""
"2013Q2","India","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","351 399.0",""
"2013Q2","Iran","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","183 235.3",""
"2013Q2","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","61 128.3",""
"2013Q2","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","54 814.8",""
"2013Q2","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","58 602.9",""
"2013Q2","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","80 445.5",""
"2013Q2","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Bahrain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Georgia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Iraq","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Israel","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","56 048.9",""
"2013Q2","Palestine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Qatar","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Saudi Arabia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q2","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","295 904.7",""
"2013Q2","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","34 522.0",""
"2013Q2","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 878 047.4",""
"2013Q3","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 397 903.8",""
"2013Q3","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 481 841.9",""
"2013Q3","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","95 256.0",""
"2013Q3","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","11 240.9",""
"2013Q3","Czechia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","40 704.4",""
"2013Q3","Denmark","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","64 651.4",""
"2013Q3","Germany (until 1990 former territory of the FRG)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","714 670.0",""
"2013Q3","Estonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 868.9",""
"2013Q3","Ireland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","46 864.1",""
"2013Q3","Greece","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","46 466.7",""
"2013Q3","Spain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","251 199.0",""
"2013Q3","France","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","520 471.0",""
"2013Q3","Croatia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","12 002.8",""
"2013Q3","Italy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","402 442.0",""
"2013Q3","Cyprus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 580.4",""
"2013Q3","Latvia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","5 994.8",""
"2013Q3","Lithuania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 532.3",""
"2013Q3","Luxembourg","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","11 492.1",""
"2013Q3","Hungary","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","26 234.8",""
"2013Q3","Malta","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 114.7",""
"2013Q3","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","161 493.0",""
"2013Q3","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","81 143.6",""
"2013Q3","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","95 370.1",""
"2013Q3","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","43 458.0",""
"2013Q3","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","39 440.1",""
"2013Q3","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 348.8",""
"2013Q3","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","19 631.4",""
"2013Q3","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","50 814.0",""
"2013Q3","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","106 532.5",""
"2013Q3","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","519 917.4",""
"2013Q3","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 171.2",""
"2013Q3","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","94 849.8",""
"2013Q3","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","134 354.0",""
"2013Q3","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 101.9",""
"2013Q3","North Macedonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 129.4",""
"2013Q3","Albania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 322.9",""
"2013Q3","Serbia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 316.7",""
"2013Q3","Turkey","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","189 630.0",""
"2013Q3","Belarus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Bosnia and Herzegovina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 719.1",""
"2013Q3","Kosovo (under United Nations Security Council Resolution 1244/99)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 466.3",""
"2013Q3","Moldova","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Russia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","437 470.8",""
"2013Q3","Ukraine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Mauritius","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Rwanda","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Seychelles","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Egypt","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Morocco","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Botswana","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Namibia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","South Africa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","68 074.3",""
"2013Q3","Cabo Verde","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Nigeria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Canada","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","364 071.9",""
"2013Q3","United States","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 197 715.6",""
"2013Q3","Dominican Republic","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Jamaica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Costa Rica","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","El Salvador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Guatemala","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Honduras","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Mexico","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","236 887.5",""
"2013Q3","Nicaragua","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Argentina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","116 348.0",""
"2013Q3","Bolivia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Brazil","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","446 849.9",""
"2013Q3","Chile","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Colombia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Ecuador","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Paraguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Peru","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Uruguay","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Kazakhstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Kyrgyzstan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","China including Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 876 720.8",""
"2013Q3","Hong Kong","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","53 659.2",""
"2013Q3","Macao","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Japan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","958 673.5",""
"2013Q3","Mongolia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","South Korea","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","258 597.3",""
"2013Q3","India","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","326 167.7",""
"2013Q3","Iran","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Sri Lanka","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Brunei Darussalam","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Cambodia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Indonesia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","176 488.4",""
"2013Q3","Malaysia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","60 191.4",""
"2013Q3","Philippines","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","50 412.6",""
"2013Q3","Singapore","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","57 176.7",""
"2013Q3","Thailand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","76 263.3",""
"2013Q3","Armenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Azerbaijan","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Bahrain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Georgia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Iraq","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Israel","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","56 318.1",""
"2013Q3","Palestine","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Qatar","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Saudi Arabia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q3","Australia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","271 338.4",""
"2013Q3","New Zealand","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","33 190.5",""
"2013Q3","Samoa","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q4","European Union - 27 countries (from 2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 993 410.9",""
"2013Q4","European Union - 28 countries (2013-2020)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 537 719.0",""
"2013Q4","Euro area - 19 countries  (from 2015)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 569 295.5",""
"2013Q4","Belgium","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","103 712.0",""
"2013Q4","Bulgaria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","11 652.7",""
"2013Q4","Czechia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","41 254.5",""
"2013Q4","Denmark","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","66 457.0",""
"2013Q4","Germany (until 1990 former territory of the FRG)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","721 390.0",""
"2013Q4","Estonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 881.6",""
"2013Q4","Ireland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","45 082.2",""
"2013Q4","Greece","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","45 274.3",""
"2013Q4","Spain","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","263 075.0",""
"2013Q4","France","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","544 202.0",""
"2013Q4","Croatia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","10 674.1",""
"2013Q4","Italy","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","427 449.1",""
"2013Q4","Cyprus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","4 453.7",""
"2013Q4","Latvia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","6 181.0",""
"2013Q4","Lithuania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 007.4",""
"2013Q4","Luxembourg","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","12 489.7",""
"2013Q4","Hungary","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","27 869.7",""
"2013Q4","Malta","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 000.6",""
"2013Q4","Netherlands","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","169 456.0",""
"2013Q4","Austria","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","84 968.7",""
"2013Q4","Poland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","110 612.8",""
"2013Q4","Portugal","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","44 057.2",""
"2013Q4","Romania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","42 854.8",""
"2013Q4","Slovenia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 318.3",""
"2013Q4","Slovakia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","18 981.6",""
"2013Q4","Finland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","53 315.0",""
"2013Q4","Sweden","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","112 722.4",""
"2013Q4","United Kingdom","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","544 412.1",""
"2013Q4","Iceland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 057.0",""
"2013Q4","Norway","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","98 568.6",""
"2013Q4","Switzerland","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","138 206.0",""
"2013Q4","Montenegro","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","834.7",""
"2013Q4","North Macedonia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 178.1",""
"2013Q4","Albania","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","2 520.6",""
"2013Q4","Serbia","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","9 667.5",""
"2013Q4","Turkey","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","179 812.7",""
"2013Q4","Belarus","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices",":",""
"2013Q4","Bosnia and Herzegovina","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","3 450.9",""
"2013Q4","Kosovo (under United Nations Security Council Resolution 1244/99)","Unadjusted data (i.e. neither seasonally adjusted nor calendar adjusted data)","Current prices, million euro","Gross domestic product at market prices","1 395.4",""
